aspect_id,judge,score
8467ae4491,J3,-1.0
8467ae4491,J4,-1.0
8467ae4491,J5,-1.0
84704b1fcc,J1,1.0
84704b1fcc,J2,0.0
84704b1fcc,J3,1.0
84704b1fcc,J4,0.0
84704b1fcc,J5,0.0
848e20879c,J1,-1.0
848e20879c,J2,-1.0
848e20879c,J3,-1.0
848e20879c,J4,0.0
848e20879c,J5,-1.0
84b7212b33,J1,-1.0
84b7212b33,J2,-1.0
84b7212b33,J3,-1.0
84b7212b33,J4,0.0
84b7212b33,J5,-1.0
84c401ade8,J1,0.0
84c401ade8,J2,0.0
84c401ade8,J3,0.0
84cb7b25d3,J1,4.5
84cb7b25d3,J2,4.0
84cb7b25d3,J4,4.25
84dbba2978,J1,-5.0
84dbba2978,J2,-5.0
84dbba2978,J3,-5.0
84e1a2e48c,J1,3.0
84e1a2e48c,J2,2.0
84e1a2e48c,J3,1.0
84e1a2e48c,J4,1.0
84e1a2e48c,J5,1.0
84e1e4d780,J1,-4.0
84e1e4d780,J2,-3.0
84e1e4d780,J3,-4.0
84e1e4d780,J4,-3.0
84e1e4d780,J5,-3.0
84ef8876c9,J1,-1.0
84ef8876c9,J2,-2.0
84ef8876c9,J3,-2.0
84ef8876c9,J4,-2.0
84ef8876c9,J5,-2.0
84f4a41edc,J1,-3.0
84f4a41edc,J2,-3.0
84f4a41edc,J3,-2.0
8510b22cd1,J1,0.0
8510b22cd1,J2,0.0
8510b22cd1,J3,1.0
8510b22cd1,J4,1.0
8510b22cd1,J5,0.0
8510ccd633,J1,0.0
8510ccd633,J2,0.0
8510ccd633,J3,0.0
851786bef2,J1,-1.0
851786bef2,J2,-1.0
851786bef2,J3,-2.0
851786bef2,J4,-1.0
851786bef2,J5,-1.0
853fd26635,J1,-1.0
853fd26635,J2,0.0
853fd26635,J3,0.0
853fd26635,J4,-1.0
853fd26635,J5,0.0
8556e1b1c8,J1,-1.0
8556e1b1c8,J2,-1.0
8556e1b1c8,J3,-2.0
8556e1b1c8,J4,-1.0
8556e1b1c8,J5,-2.0
856b518c64,J1,1.75
856b518c64,J2,2.0
856b518c64,J3,1.75
85710f08a5,J1,1.5
85710f08a5,J2,1.25
85710f08a5,J3,0.75
857345a1f2,J1,0.0
857345a1f2,J2,0.0
857345a1f2,J3,-1.0
85736a049d,J1,2.25
85736a049d,J2,2.75
85736a049d,J3,2.75
85a04a36f8,J1,0.0
85a04a36f8,J2,1.0
85a04a36f8,J3,1.0
85a04a36f8,J4,1.0
85a04a36f8,J5,1.0
85a96e12f2,J1,0.0
85a96e12f2,J2,0.0
85a96e12f2,J3,0.0
85b0c26ecc,J1,1.0
85b0c26ecc,J2,1.0
85b0c26ecc,J3,1.0
85b0c26ecc,J4,0.0
85b0c26ecc,J5,0.0
85e74d37b8,J1,0.0
85e74d37b8,J2,0.0
85e74d37b8,J3,0.0
85e74d37b8,J4,0.0
85e74d37b8,J5,1.0
85f588228b,J1,-2.0
85f588228b,J2,-2.0
85f588228b,J3,-1.0
85f588228b,J4,-1.0
85f588228b,J5,-2.0
8622f2de06,J1,0.0
8622f2de06,J2,0.0
8622f2de06,J3,1.0
8622f2de06,J4,0.0
8622f2de06,J5,0.0
865db013de,J1,0.0
865db013de,J2,-1.0
865db013de,J3,-2.0
865db013de,J4,-1.0
865db013de,J5,-2.0
865df54e9f,J1,-3.0
865df54e9f,J2,-3.0
865df54e9f,J3,-2.0
867211075c,J1,-1.0
867211075c,J2,0.0
867211075c,J3,-2.0
86823397dd,J1,-1.0
86823397dd,J2,0.0
86823397dd,J3,0.0
86823397dd,J4,0.0
86823397dd,J5,0.0
869ca8b5b6,J1,2.0
869ca8b5b6,J2,2.0
869ca8b5b6,J3,2.0
86b790b5b7,J1,0.0
86b790b5b7,J2,0.0
86b790b5b7,J3,0.0
86b790b5b7,J4,0.0
86b790b5b7,J5,0.0
872a8086fa,J1,1.0
872a8086fa,J2,0.0
872a8086fa,J3,0.0
872b728564,J1,2.25
872b728564,J2,2.5
872b728564,J3,2.5
872b728564,J4,2.5
872b728564,J5,2.25
874fe5b71c,J1,3.5
874fe5b71c,J2,3.75
874fe5b71c,J3,3.25
87576ad093,J1,0.0
87576ad093,J2,0.0
87576ad093,J3,0.0
87576ad093,J4,0.0
87576ad093,J5,1.0
87646bcad4,J1,0.0
87646bcad4,J2,0.0
87646bcad4,J3,1.0
87646bcad4,J4,1.0
87646bcad4,J5,1.0
877108b6a4,J1,0.0
877108b6a4,J2,2.0
877108b6a4,J3,2.0
877108b6a4,J4,1.0
877108b6a4,J5,2.0
8782f1411c,J1,4.5
8782f1411c,J2,4.5
8782f1411c,J3,4.0
8782f1411c,J4,3.0
8782f1411c,J5,3.0
87c4299309,J1,-1.0
87c4299309,J2,0.0
87c4299309,J3,-3.0
87cfaf9c6e,J1,0.0
87cfaf9c6e,J2,1.0
87cfaf9c6e,J3,0.0
87cfaf9c6e,J4,0.0
87cfaf9c6e,J5,1.0
87ea812056,J1,0.0
87ea812056,J2,0.0
87ea812056,J3,0.0
87ed6cebee,J1,-5.0
87ed6cebee,J2,-5.0
87ed6cebee,J3,-1.0
87ed6cebee,J4,-4.0
87ed6cebee,J5,-4.0
8803319f34,J1,-2.0
8803319f34,J2,-1.0
8803319f34,J3,0.0
8803319f34,J4,0.0
8803319f34,J5,0.0
8809746fee,J1,2.25
8809746fee,J2,2.25
8809746fee,J3,2.25
880da5672f,J1,0.0
880da5672f,J2,0.0
880da5672f,J3,1.0
8810e3cc39,J1,0.0
8810e3cc39,J2,0.0
8810e3cc39,J3,0.0
881124d95e,J1,0.0
881124d95e,J2,0.0
881124d95e,J3,0.0
8818f73969,J1,1.75
8818f73969,J2,2.5
8818f73969,J3,2.5
8818f73969,J4,2.5
8818f73969,J5,2.75
883a983db5,J1,0.0
883a983db5,J2,-2.0
883a983db5,J3,-2.0
883a983db5,J4,0.0
883a983db5,J5,-1.0
885e11107f,J1,2.75
885e11107f,J2,2.0
885e11107f,J3,1.75
886533c04d,J1,-2.0
886533c04d,J2,-3.0
886533c04d,J3,-2.0
886533c04d,J4,-1.0
886533c04d,J5,-3.0
888b414b1a,J1,-3.0
888b414b1a,J2,-2.0
888b414b1a,J3,-2.0
888b414b1a,J4,-1.0
888b414b1a,J5,-3.0
888c4f6936,J1,1.0
888c4f6936,J2,2.0
888c4f6936,J3,2.0
888c4f6936,J4,0.0
888c4f6936,J5,0.0
88aab77f60,J1,0.0
88aab77f60,J2,0.0
88aab77f60,J3,0.0
88aab77f60,J4,-1.0
88aab77f60,J5,-1.0
88da3370e5,J1,-2.0
88da3370e5,J2,-2.0
88da3370e5,J3,-3.0
88e10d467b,J1,0.0
88e10d467b,J2,0.0
88e10d467b,J3,-2.0
88ed697de0,J1,3.5
88ed697de0,J2,3.0
88ed697de0,J3,3.0
88ed697de0,J4,2.5
88ed697de0,J5,2.75
88f1036928,J1,-2.0
88f1036928,J2,-2.0
88f1036928,J3,-1.0
88f1036928,J4,-1.0
88f1036928,J5,-1.0
88f8c9b700,J1,-2.0
88f8c9b700,J2,1.0
88f8c9b700,J3,0.0
88f8c9b700,J4,1.0
88f8c9b700,J5,1.0
890cf69144,J1,0.0
890cf69144,J2,0.0
890cf69144,J3,0.0
890cf69144,J4,0.0
890cf69144,J5,1.0
891844841f,J1,2.0
891844841f,J2,2.0
891844841f,J3,2.25
892da7fd25,J1,2.5
892da7fd25,J2,2.25
892da7fd25,J3,2.25
8932ed1852,J1,-2.0
8932ed1852,J2,-1.0
8932ed1852,J3,-3.0
89559c7d32,J1,-1.0
89559c7d32,J2,0.0
89559c7d32,J3,0.0
8965589593,J1,-1.0
8965589593,J2,0.0
8965589593,J3,0.0
8965589593,J4,-1.0
8965589593,J5,0.0
8967a6ac52,J1,0.0
8967a6ac52,J2,0.0
8967a6ac52,J3,0.0
896ed0ce85,J1,0.0
896ed0ce85,J2,0.0
896ed0ce85,J3,0.0
896ed0ce85,J4,0.0
896ed0ce85,J5,-1.0
89855dec5c,J1,0.0
89855dec5c,J2,0.0
89855dec5c,J3,0.0
8994c36478,J1,0.0
8994c36478,J2,1.0
8994c36478,J3,1.0
8994c36478,J4,1.0
8994c36478,J5,1.0
89a73dd745,J1,-1.0
89a73dd745,J2,-1.0
89a73dd745,J3,-1.0
89ae87d921,J1,-5.0
89ae87d921,J2,-5.0
89ae87d921,J3,-5.0
89ae87d921,J4,-5.0
89ae87d921,J5,-5.0
89cd93c9a8,J1,1.0
89cd93c9a8,J2,1.0
89cd93c9a8,J3,2.0
89cd93c9a8,J4,0.0
89cd93c9a8,J5,0.0
89e51ae6fd,J1,2.5
89e51ae6fd,J2,2.5
89e51ae6fd,J3,2.25
89e51ae6fd,J4,2.0
89e51ae6fd,J5,2.25
89e90bbe12,J1,3.75
89e90bbe12,J2,3.5
89e90bbe12,J3,3.75
89e90bbe12,J4,3.5
89e90bbe12,J5,2.5
8a2504ada2,J1,-2.0
8a2504ada2,J2,-3.0
8a2504ada2,J3,-2.0
8a3b99265e,J1,0.0
8a3b99265e,J2,0.0
8a3b99265e,J3,1.0
8a6f53a64b,J1,0.0
8a6f53a64b,J2,-1.0
8a6f53a64b,J3,-1.0
8a6f53a64b,J4,0.0
8a6f53a64b,J5,0.0
8a72f516c2,J1,4.25
8a72f516c2,J2,4.25
8a72f516c2,J3,3.75
8a72f516c2,J4,3.75
8a72f516c2,J5,3.25
8a89a9db00,J1,1.5
8a89a9db00,J2,1.5
8a89a9db00,J3,1.0
8a8c8c285d,J1,0.0
8a8c8c285d,J2,0.0
8a8c8c285d,J3,1.0
8a8c8c285d,J4,0.0
8a8c8c285d,J5,0.0
8a984cd6fe,J1,2.25
8a984cd6fe,J2,2.25
8a984cd6fe,J3,2.5
8a984cd6fe,J4,2.25
8a984cd6fe,J5,2.0
8aa2ff90bd,J1,-2.0
8aa2ff90bd,J2,-3.0
8aa2ff90bd,J3,-2.0
8aa2ff90bd,J4,-3.0
8aa2ff90bd,J5,-1.0
8aa423dbb5,J1,0.0
8aa423dbb5,J2,-2.0
8aa423dbb5,J3,1.0
8aa423dbb5,J4,-1.0
8aa423dbb5,J5,-1.0
8aac05ebf1,J1,-1.0
8aac05ebf1,J2,-1.0
8aac05ebf1,J3,0.0
8aacddc3a8,J1,-3.0
8aacddc3a8,J2,-3.0
8aacddc3a8,J3,-2.0
8aacddc3a8,J4,-2.0
8aacddc3a8,J5,-3.0
8ab1a64327,J1,-2.0
8ab1a64327,J2,-1.0
8ab1a64327,J3,0.0
8ab1a64327,J4,-1.0
8ab1a64327,J5,-1.0
8abb4e9448,J1,1.0
8abb4e9448,J2,0.0
8abb4e9448,J3,0.0
8abb4e9448,J4,0.0
8abb4e9448,J5,0.0
8ac35db6bb,J1,2.0
8ac35db6bb,J2,2.25
8ac35db6bb,J3,2.5
8ac9ed6823,J1,-1.0
8ac9ed6823,J2,-2.0
8ac9ed6823,J3,-3.0
8ac9ed6823,J4,-1.0
8ac9ed6823,J5,-1.0
8acd4d7a82,J1,3.0
8acd4d7a82,J2,3.25
8acd4d7a82,J3,3.25
8acd4d7a82,J4,3.25
8acd4d7a82,J5,3.25
8ae054f5b2,J1,-5.0
8ae054f5b2,J2,-5.0
8ae054f5b2,J3,-5.0
8b0e15c1d6,J1,0.0
8b0e15c1d6,J2,1.0
8b0e15c1d6,J3,1.0
8b0e15c1d6,J4,2.0
8b0e15c1d6,J5,0.0
8b0fc24fd4,J1,3.5
8b0fc24fd4,J2,3.5
8b0fc24fd4,J3,3.75
8b0fc24fd4,J4,3.75
8b0fc24fd4,J5,3.25
8b2c4b996b,J1,2.5
8b2c4b996b,J2,2.75
8b2c4b996b,J3,3.0
8b2c4b996b,J4,3.25
8b2c4b996b,J5,2.5
8b4e631c3a,J1,-3.0
8b4e631c3a,J2,-3.0
8b4e631c3a,J3,-4.0
8b4e631c3a,J4,-3.0
8b4e631c3a,J5,-1.0
8b51aed5e7,J1,3.5
8b51aed5e7,J2,3.25
8b51aed5e7,J3,3.5
8b51aed5e7,J4,3.0
8b51aed5e7,J5,2.5
8b74ddc877,J1,1.0
8b74ddc877,J2,0.0
8b74ddc877,J3,1.0
8b74ddc877,J4,1.0
8b74ddc877,J5,0.0
8b8c23ee3a,J1,-3.0
8b8c23ee3a,J2,-3.0
8b8c23ee3a,J3,-4.0
8b99edebd7,J1,0.0
8b99edebd7,J2,0.0
8b99edebd7,J3,1.0
8b99edebd7,J4,0.0
8b99edebd7,J5,-2.0
8bae7a59f5,J1,0.0
8bae7a59f5,J2,1.0
8bae7a59f5,J3,1.0
8bae7a59f5,J4,0.0
8bae7a59f5,J5,0.0
8bb2c4417d,J1,-1.0
8bb2c4417d,J2,0.0
8bb2c4417d,J3,0.0
8bb2c4417d,J4,0.0
8bb2c4417d,J5,0.0
8bbcdb06c3,J1,1.0
8bbcdb06c3,J2,1.0
8bbcdb06c3,J3,1.0
8bbcdb06c3,J4,1.0
8bbcdb06c3,J5,0.0
8bc8a14b5c,J1,2.0
8bc8a14b5c,J2,1.5
8bc8a14b5c,J3,2.0
8bddb8c77d,J1,2.25
8bddb8c77d,J2,2.25
8bddb8c77d,J3,3.5
8bddb8c77d,J4,3.25
8bddb8c77d,J5,3.25
8bf10a9567,J1,1.0
8bf10a9567,J2,1.0
8bf10a9567,J3,1.0
8c00745a37,J1,2.5
8c00745a37,J2,3.25
8c00745a37,J3,3.25
8c00745a37,J4,2.5
8c00745a37,J5,2.25
8c08c31a7a,J1,-2.0
8c08c31a7a,J2,-1.0
8c08c31a7a,J3,-1.0
8c08c31a7a,J4,1.0
8c08c31a7a,J5,-1.0
8c2041102c,J1,4.0
8c2041102c,J2,3.5
8c2041102c,J3,3.0
8c21f26a50,J1,0.0
8c21f26a50,J2,-1.0
8c21f26a50,J3,-1.0
8c4b8b6388,J1,0.0
8c4b8b6388,J2,0.0
8c4b8b6388,J3,0.0
8c4b8b6388,J4,-2.0
8c4b8b6388,J5,0.0
8c6124e9ef,J1,0.0
8c6124e9ef,J2,0.0
8c6124e9ef,J3,0.0
8c6124e9ef,J4,0.0
8c6124e9ef,J5,0.0
8c6c0e0f9a,J1,-1.0
8c6c0e0f9a,J2,-2.0
8c6c0e0f9a,J3,0.0
8c6c0e0f9a,J4,-1.0
8c6c0e0f9a,J5,-1.0
8c6fcd6e15,J1,0.0
8c6fcd6e15,J2,0.0
8c6fcd6e15,J3,0.0
8c6fcd6e15,J4,0.0
8c6fcd6e15,J5,1.0
8c81c4a4dc,J1,-2.0
8c81c4a4dc,J2,-1.0
8c81c4a4dc,J3,-1.0
8c81c4a4dc,J4,0.0
8c81c4a4dc,J5,-1.0
8ca97e3521,J1,3.5
8ca97e3521,J2,3.5
8ca97e3521,J3,3.25
8cc9c5d03a,J1,0.0
8cc9c5d03a,J2,-2.0
8cc9c5d03a,J3,-2.0
8cc9c5d03a,J4,-1.0
8cc9c5d03a,J5,-1.0
8ce714c0f4,J1,-1.0
8ce714c0f4,J2,0.0
8ce714c0f4,J3,0.0
8cf113b5be,J1,0.0
8cf113b5be,J2,0.0
8cf113b5be,J3,0.0
8cfbe1fa36,J1,0.0
8cfbe1fa36,J2,2.0
8cfbe1fa36,J3,0.0
8cfbe1fa36,J4,0.0
8cfbe1fa36,J5,0.0
8cfc6eaf5c,J1,0.0
8cfc6eaf5c,J2,0.0
8cfc6eaf5c,J3,0.0
8cfc6eaf5c,J4,-1.0
8cfc6eaf5c,J5,0.0
8d088323ba,J1,0.0
8d088323ba,J2,0.0
8d088323ba,J3,1.0
8d088323ba,J4,-1.0
8d088323ba,J5,0.0
8d0ca9ed0f,J1,1.0
8d0ca9ed0f,J2,2.0
8d0ca9ed0f,J3,0.0
8d0ca9ed0f,J4,1.0
8d0ca9ed0f,J5,1.0
8d3f0e9727,J1,0.0
8d3f0e9727,J2,1.0
8d3f0e9727,J3,-1.0
8d3f0e9727,J4,0.0
8d3f0e9727,J5,0.0
8d44eb1e24,J1,-2.0
8d44eb1e24,J2,-3.0
8d44eb1e24,J3,-2.0
8d44eb1e24,J4,-3.0
8d44eb1e24,J5,-2.0
8d5ecf7a58,J1,0.0
8d5ecf7a58,J2,-1.0
8d5ecf7a58,J3,0.0
8d6e8742af,J1,1.0
8d6e8742af,J2,1.0
8d6e8742af,J3,1.0
8d6e8742af,J4,0.0
8d6e8742af,J5,0.0
8da5d46c7a,J1,1.0
8da5d46c7a,J2,1.0
8da5d46c7a,J3,0.0
8da5d46c7a,J4,0.0
8da5d46c7a,J5,-2.0
8dc5b65989,J1,-4.0
8dc5b65989,J2,-2.0
8dc5b65989,J3,-4.0
8dc5b65989,J4,-5.0
8dc5b65989,J5,-4.0
8dd5a00654,J1,-2.0
8dd5a00654,J2,-1.0
8dd5a00654,J3,-4.0
8dd5a00654,J4,-1.0
8dd5a00654,J5,-1.0
8de3d581fb,J1,-5.0
8de3d581fb,J2,-5.0
8de3d581fb,J3,-5.0
8de3d581fb,J4,-5.0
8de3d581fb,J5,-5.0
8de47172b7,J1,-2.0
8de47172b7,J2,-2.0
8de47172b7,J3,-1.0
8e0fd2c610,J1,-2.0
8e0fd2c610,J2,-4.0
8e0fd2c610,J3,-1.0
8e0fd2c610,J4,-1.0
8e0fd2c610,J5,-2.0
8e1511572b,J1,0.0
8e1511572b,J2,0.0
8e1511572b,J3,0.0
8e1511572b,J4,1.0
8e1511572b,J5,-3.0
8e20cd05c7,J1,0.0
8e20cd05c7,J2,0.0
8e20cd05c7,J3,0.0
8e4ebc5bea,J1,-5.0
8e4ebc5bea,J2,-5.0
8e4ebc5bea,J3,-5.0
8e6e4864c1,J1,0.0
8e6e4864c1,J2,1.0
8e6e4864c1,J3,1.0
8e6e4864c1,J4,0.0
8e6e4864c1,J5,0.0
8e708ecf9e,J1,1.0
8e708ecf9e,J2,1.0
8e708ecf9e,J3,1.0
8e7fc5c376,J1,-1.0
8e7fc5c376,J2,0.0
8e7fc5c376,J3,0.0
8e7fc5c376,J4,-1.0
8e7fc5c376,J5,0.0
8e90e5b173,J1,-5.0
8e90e5b173,J2,-5.0
8e90e5b173,J3,-5.0
8e90e5b173,J4,-5.0
8e90e5b173,J5,-5.0
8e96083de7,J1,1.0
8e96083de7,J2,0.0
8e96083de7,J3,0.0
8e96083de7,J4,0.0
8e96083de7,J5,0.0
8eab54faf6,J1,0.0
8eab54faf6,J2,-1.0
8eab54faf6,J3,-1.0
8eab54faf6,J4,-1.0
8eab54faf6,J5,-1.0
8eb2d6a6c5,J1,0.0
8eb2d6a6c5,J2,1.0
8eb2d6a6c5,J3,0.0
8eb2d6a6c5,J4,0.0
8eb2d6a6c5,J5,1.0
8eb90a003b,J1,0.0
8eb90a003b,J2,-1.0
8eb90a003b,J3,-1.0
8eb90a003b,J4,-1.0
8eb90a003b,J5,0.0
8ecc91d134,J1,2.5
8ecc91d134,J2,2.25
8ecc91d134,J3,2.75
8ecc91d134,J4,2.75
8ecc91d134,J5,2.25
8ed096e0eb,J1,-5.0
8ed096e0eb,J2,-5.0
8ed096e0eb,J3,-5.0
8ed988f05f,J1,-5.0
8ed988f05f,J2,-4.0
8ed988f05f,J3,-4.0
8eeb6c3d6a,J1,4.0
8eeb6c3d6a,J2,3.75
8eeb6c3d6a,J3,3.5
8eeb6c3d6a,J4,3.25
8eeb6c3d6a,J5,3.25
8eff61e968,J1,-4.0
8eff61e968,J2,-4.0
8eff61e968,J3,-2.0
8eff61e968,J4,-3.0
8eff61e968,J5,-3.0
8f0e232a40,J1,1.0
8f0e232a40,J2,1.0
8f0e232a40,J3,1.0
8f0e232a40,J4,2.0
8f0e232a40,J5,0.0
8f451509f9,J1,0.0
8f451509f9,J2,0.0
8f451509f9,J3,-1.0
8f4e2d7c32,J1,-2.0
8f4e2d7c32,J2,-2.0
8f4e2d7c32,J3,-2.0
8f4e2d7c32,J4,-2.0
8f4e2d7c32,J5,-2.0
8f58fa3888,J1,4.0
8f58fa3888,J2,3.75
8f58fa3888,J3,4.0
8f58fa3888,J4,3.0
8f58fa3888,J5,3.25
8f79546343,J1,0.0
8f79546343,J2,-1.0
8f79546343,J3,0.0
8f79546343,J4,0.0
8f79546343,J5,0.0
8f8509c66e,J1,-2.0
8f8509c66e,J2,-1.0
8f8509c66e,J3,-1.0
8f8509c66e,J4,-1.0
8f8509c66e,J5,-1.0
8f96467165,J1,-1.0
8f96467165,J2,0.0
8f96467165,J3,-1.0
8fa50f9fe4,J1,-1.0
8fa50f9fe4,J2,-2.0
8fa50f9fe4,J3,0.0
8fa50f9fe4,J4,0.0
8fa50f9fe4,J5,-1.0
8fb0b12d76,J1,0.0
8fb0b12d76,J2,0.0
8fb0b12d76,J3,-1.0
8fcd85c221,J1,0.0
8fcd85c221,J2,1.0
8fcd85c221,J3,-1.0
8fcd85c221,J4,0.0
8fcd85c221,J5,-1.0
8fd9f2a7ea,J1,-4.0
8fd9f2a7ea,J2,-5.0
8fd9f2a7ea,J3,-4.0
8fd9f2a7ea,J4,-5.0
8fd9f2a7ea,J5,-5.0
9011f170bf,J1,-1.0
9011f170bf,J2,1.0
9011f170bf,J3,-2.0
901b501fd4,J1,-1.0
901b501fd4,J2,-2.0
901b501fd4,J3,-1.0
901b501fd4,J4,0.0
901b501fd4,J5,0.0
9023bd42c6,J1,2.5
9023bd42c6,J2,3.0
9023bd42c6,J3,3.0
902536ce59,J1,0.0
902536ce59,J2,-1.0
902536ce59,J3,-1.0
90363ee915,J1,1.0
90363ee915,J2,1.0
90363ee915,J3,1.0
90363ee915,J4,1.0
90363ee915,J5,0.0
906ef58871,J1,0.0
906ef58871,J2,0.0
906ef58871,J3,1.0
906ef58871,J4,0.0
906ef58871,J5,0.0
9070de57df,J1,0.0
9070de57df,J2,0.0
9070de57df,J3,0.0
9070de57df,J4,0.0
9070de57df,J5,0.0
90734aa0b9,J1,1.0
90734aa0b9,J2,1.0
90734aa0b9,J3,1.0
907552da52,J1,3.25
907552da52,J2,3.25
907552da52,J3,3.75
907552da52,J4,3.25
907552da52,J5,3.5
9079e7fbc2,J1,3.0
9079e7fbc2,J2,3.0
9079e7fbc2,J3,2.5
9085582867,J1,-5.0
9085582867,J2,-4.0
9085582867,J3,-5.0
9085582867,J4,-5.0
9085582867,J5,-3.0
90907dfc80,J1,0.0
90907dfc80,J2,1.0
90907dfc80,J3,2.0
90907dfc80,J4,0.0
90907dfc80,J5,0.0
9092bc89f0,J1,0.0
9092bc89f0,J2,0.0
9092bc89f0,J3,-1.0
90b72943dd,J1,2.75
90b72943dd,J2,3.25
90b72943dd,J3,4.0
90b72943dd,J4,4.0
90b72943dd,J5,3.5
90c6db7b3e,J1,3.5
90c6db7b3e,J2,3.75
90c6db7b3e,J3,3.5
90c6db7b3e,J4,3.0
90c6db7b3e,J5,3.25
90dc794993,J1,-1.0
90dc794993,J2,0.0
90dc794993,J3,0.0
90dc794993,J4,-1.0
90dc794993,J5,0.0
91100e2d99,J1,0.0
91100e2d99,J2,1.0
91100e2d99,J3,-1.0
9119b84e7c,J1,-1.0
9119b84e7c,J2,0.0
9119b84e7c,J3,0.0
9119b84e7c,J4,1.0
9119b84e7c,J5,-2.0
911a109147,J1,-1.0
911a109147,J2,-3.0
911a109147,J3,-1.0
911a109147,J4,-2.0
911a109147,J5,-1.0
912a0d2c8e,J1,-3.0
912a0d2c8e,J2,-1.0
912a0d2c8e,J3,-1.0
912a0d2c8e,J4,-1.0
912a0d2c8e,J5,-1.0
912d0b856d,J1,-4.0
912d0b856d,J2,-3.0
912d0b856d,J3,-5.0
912d0b856d,J4,-5.0
912d0b856d,J5,-5.0
914cff1557,J1,0.0
914cff1557,J2,1.0
914cff1557,J3,0.0
914cff1557,J4,0.0
914cff1557,J5,0.0
915fed2a54,J1,2.25
915fed2a54,J2,2.5
915fed2a54,J3,2.0
91781a44ee,J1,0.0
91781a44ee,J2,0.0
91781a44ee,J3,0.0
91781a44ee,J4,0.0
91781a44ee,J5,0.0
919e438e17,J1,2.5
919e438e17,J2,3.75
919e438e17,J3,3.75
919e438e17,J4,3.5
919e438e17,J5,3.75
91c961ff16,J1,0.0
91c961ff16,J2,0.0
91c961ff16,J3,0.0
91c961ff16,J4,0.0
91c961ff16,J5,0.0
91ccdde0ae,J1,2.75
91ccdde0ae,J2,3.0
91ccdde0ae,J3,2.5
91ccdde0ae,J4,2.75
91ccdde0ae,J5,2.25
91ced73079,J1,1.0
91ced73079,J2,0.0
91ced73079,J3,0.0
91e7df789a,J1,-1.0
91e7df789a,J2,-1.0
91e7df789a,J3,-2.0
9200b3664d,J1,1.0
9200b3664d,J2,1.0
9200b3664d,J3,1.0
9200b3664d,J4,0.0
9200b3664d,J5,1.0
9211608027,J1,-1.0
9211608027,J2,0.0
9211608027,J3,0.0
92124771f8,J1,1.75
92124771f8,J2,2.0
92124771f8,J3,2.0
924dda2450,J1,-2.0
924dda2450,J2,-2.0
924dda2450,J3,-2.0
92625314ad,J1,2.25
92625314ad,J2,2.75
92625314ad,J3,2.75
928dadbcf2,J1,-1.0
928dadbcf2,J2,-1.0
928dadbcf2,J3,-1.0
9295ecccaf,J1,-5.0
9295ecccaf,J2,-5.0
9295ecccaf,J3,-5.0
9295ecccaf,J4,-4.0
9295ecccaf,J5,-4.0
929f801344,J1,-1.0
929f801344,J2,-2.0
929f801344,J3,-1.0
929f801344,J4,-1.0
929f801344,J5,-3.0
92ac2ac303,J1,3.0
92ac2ac303,J2,2.5
92ac2ac303,J3,2.0
92ac2ac303,J4,2.25
92ac2ac303,J5,2.25
92b252fb01,J1,0.0
92b252fb01,J2,0.0
92b252fb01,J3,0.0
92b252fb01,J4,1.0
92b252fb01,J5,0.0
92b7a521dd,J1,-1.0
92b7a521dd,J2,-1.0
92b7a521dd,J3,1.0
92b7a521dd,J4,2.0
92b7a521dd,J5,1.0
92c04ceb3a,J1,0.0
92c04ceb3a,J2,-2.0
92c04ceb3a,J3,-2.0
92c2d18250,J1,-1.0
92c2d18250,J2,0.0
92c2d18250,J3,-1.0
92c9bd2cb7,J1,1.25
92c9bd2cb7,J2,1.25
92c9bd2cb7,J3,1.75
92db6567a9,J1,-2.0
92db6567a9,J2,-1.0
92db6567a9,J3,0.0
932d080612,J1,1.75
932d080612,J2,2.0
932d080612,J3,2.5
93459e291e,J1,3.0
93459e291e,J2,2.25
93459e291e,J3,3.0
93459e291e,J4,2.75
93459e291e,J5,2.25
93492a9df5,J1,0.0
93492a9df5,J2,0.0
93492a9df5,J3,1.0
935370df70,J1,0.0
935370df70,J2,1.0
935370df70,J3,2.0
9384ce62ee,J1,0.0
9384ce62ee,J2,0.0
9384ce62ee,J3,0.0
939cc54f48,J1,0.0
939cc54f48,J2,0.0
939cc54f48,J3,0.0
93abce7a94,J1,0.0
93abce7a94,J2,-1.0
93abce7a94,J3,2.0
93abce7a94,J4,1.0
93abce7a94,J5,1.0
93c231102d,J1,-1.0
93c231102d,J2,0.0
93c231102d,J3,0.0
93d1e4c5d1,J1,-2.0
93d1e4c5d1,J2,-2.0
93d1e4c5d1,J3,-3.0
93e34cea83,J1,-2.0
93e34cea83,J2,-1.0
93e34cea83,J3,0.0
93e34cea83,J4,-1.0
93e34cea83,J5,-1.0
93fb7e99ce,J1,-3.0
93fb7e99ce,J2,0.0
93fb7e99ce,J3,0.0
9415c82e48,J1,0.0
9415c82e48,J2,0.0
9415c82e48,J3,0.0
9415c82e48,J4,0.0
9415c82e48,J5,0.0
9424a2577d,J1,2.25
9424a2577d,J2,2.75
9424a2577d,J3,2.5
9424a2577d,J4,2.75
9424a2577d,J5,2.75
942d0b5f27,J1,3.5
942d0b5f27,J2,3.0
942d0b5f27,J3,3.5
942d0b5f27,J4,3.5
942d0b5f27,J5,3.5
942de9dcb9,J1,1.0
942de9dcb9,J2,1.0
